NIVEL_DETALLE,SECTOR_NOMBRE,PLIEGO,EJECUTORA,TIPO_ACT_PROY_NOMBRE,GENERICA,FUENTE_FINANCIAMIENTO,RUBRO,RUBRO_NOMBRE,FINALIDAD,PRODUCTO_PROYECTO,PROGRAMA_PPTO,SEC_FUNC,CLASIFICADOR,ANO_EJE,MES_EJE,MES,FECHA,pia,pim,certificado,comp_anual,comprometido,devengado,girado,FECHA_ACTUALIZACION_ARCHIVO
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,31,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,5,May,2026-05-01,0.0,0.0,0.0,-6282.0,1299604.25,1296003.37,1296003.37,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,34,2.2.1.1.1.2.SISTEMA NACIONAL DE PENSIONES DL. 19990,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,3434508.69,3434228.05,3434228.05,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,6,2.3.2.7.14.98.OTROS SERVICIOS TÉCNICOS Y PROFESIONALES DESARROLLADOS POR PERSONAS NATURALES,2026,5,May,2026-05-01,0.0,0.0,-4500.0,-4500.0,0.0,12000.0,18000.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080225,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,17,2.3.2.7.11.99.SERVICIOS DIVERSOS,2026,5,May,2026-05-01,0.0,0.0,18720.0,34000.0,25329.84,35475.0,17830.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,10,2.1.1.9.1.2.AGUINALDOS,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,7637.6,7637.6,7637.6,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,26,2.2.2.2.1.2.PENSIONES POR ACCIDENTES DE TRABAJO O VICTIMAS DE TERRORISMO,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,118372.36,118372.36,118372.36,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,41,2.2.1.1.2.99.OTROS BENEFICIOS,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,6450.0,6449.69,6449.69,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,24,2.2.2.2.1.2.PENSIONES POR ACCIDENTES DE TRABAJO O VICTIMAS DE TERRORISMO,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,5756.67,5756.67,5756.67,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0132948,,9001. ACCIONES CENTRALES,3,2.1.1.13.1.1.CONTRATO ADMINISTRATIVO DE SERVICIOS - INDETERMINADO,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,40177.7,40177.7,40177.7,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,10,2.1.3.1.1.13.CONTRIBUCIONES A ESSALUD DEL PERSONAL ADMINISTRATIVO,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,23371.84,23371.84,23540.45,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,10,2.1.1.1.1.4.PERSONAL CON CONTRATO A PLAZO INDETERMINADO (REGIMEN LABORAL PRIVADO),2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,6172.01,6172.01,6172.01,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,10,2.6.3.2.9.5.EQUIPOS E INSTRUMENTOS DE MEDICION,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,0.0,4923.2,4923.2,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,27,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,84175.75,84175.75,84175.75,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0132949,,9001. ACCIONES CENTRALES,4,2.3.2.9.1.1.LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,0.0,3000.0,6000.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0132948,,9001. ACCIONES CENTRALES,3,"2.3.2.7.11.6.SERVICIO DE IMPRESIONES, ENCUADERNACION Y EMPASTADO",2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,0.0,2232.0,2232.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0008031,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,47,2.1.1.1.1.8.PERSONAL DE LA LEY SERVIR (RÉGIMEN DEL SERVICIO CIVIL),2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,903441.06,903516.38,903516.38,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0008031,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,47,"2.3.2.4.2.1.DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS",2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0000322,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,50,2.1.1.13.1.2.CONTRATO ADMINISTRATIVO DE SERVICIOS - TRANSITORIO,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,52204.46,52204.46,52204.46,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,32,2.2.1.1.1.1.REGIMEN DE PENSIONES DL. 20530,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,88832.11,88832.11,88832.11,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,35,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,1019257.71,1019257.71,1019257.71,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,28,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,5,May,2026-05-01,0.0,0.0,0.0,-1725.0,433938.62,433938.62,433938.62,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0132948,,9001. ACCIONES CENTRALES,3,2.3.1.2.1.2.TEXTILES Y ACABADOS TEXTILES,2026,5,May,2026-05-01,0.0,0.0,6000.0,6000.0,6000.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,39,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,6000.92,6000.92,6000.92,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0132948,,9001. ACCIONES CENTRALES,3,2.3.2.7.5.2.PROPINAS PARA PRACTICANTES,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,4821.34,4821.34,4823.06,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040794,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,15,2.1.3.1.1.13.CONTRIBUCIONES A ESSALUD DEL PERSONAL ADMINISTRATIVO,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,10474.64,10474.64,10474.64,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0008031,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,47,2.3.2.7.11.5.SERVICIOS DE ALIMENTACION DE CONSUMO HUMANO,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,0.0,15000.0,15000.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,6,2.1.4.1.1.6.COMPENSACION VACACIONAL (VACACIONES TRUNCAS) AL PERSONAL ACTIVO,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,3597.66,3597.66,10932.2,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080224,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,12,2.3.2.1.2.2.VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,35516.7,39040.0,39040.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,6,2.3.1.11.1.5.OTROS MATERIALES DE MANTENIMIENTO,2026,0,Sin mes,,49800.0,53419.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.5.OTROS GASTOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080226,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,16,2.5.4.3.2.1.DERECHOS ADMINISTRATIVOS,2026,0,Sin mes,,299837.0,300690.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,37,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,0,Sin mes,,419628.0,419628.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0263615,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,68,2.3.2.9.1.1.LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL,2026,0,Sin mes,,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0041020,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,46,2.1.5.1.1.1.PERSONAL ADMINISTRATIVO,2026,0,Sin mes,,0.0,68750.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,6,2.1.1.9.1.4.AGUINALDOS DE CONTRATO ADMINISTRATIVO DE SERVICIOS,2026,0,Sin mes,,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080225,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,17,2.3.2.6.2.1.CARGOS BANCARIOS,2026,0,Sin mes,,152389.0,764733.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080224,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,12,2.1.3.1.1.15.CONTRIBUCIONES A ESSALUD DE CONTRATO ADMINISTRATIVO DE SERVICIOS,2026,0,Sin mes,,176318.0,176318.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0008031,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,47,2.3.2.7.11.99.SERVICIOS DIVERSOS,2026,0,Sin mes,,58545.0,4211.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0008031,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,47,2.3.1.11.1.5.OTROS MATERIALES DE MANTENIMIENTO,2026,0,Sin mes,,0.0,43200.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,42,2.2.1.1.1.1.REGIMEN DE PENSIONES DL. 20530,2026,0,Sin mes,,17998740.0,17998740.0,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
