NIVEL_DETALLE,SECTOR_NOMBRE,PLIEGO,EJECUTORA,TIPO_ACT_PROY_NOMBRE,GENERICA,FUENTE_FINANCIAMIENTO,RUBRO,RUBRO_NOMBRE,PRODUCTO_PROYECTO,PROGRAMA_PPTO,SEC_FUNC,CLASIFICADOR,ANO_EJE,MES_EJE,MES,pim,certificado,comp_anual,comprometido,devengado,FECHA_ACTUALIZACION_ARCHIVO
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,16,2.3.2.1.2.2.VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,2026,5,May,0.0,3000.0,640.0,482.7,640.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,15,2.3.1.3.1.1.COMBUSTIBLES Y CARBURANTES,2026,5,May,0.0,0.0,0.0,6285.39,6285.39,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,42,2.3.2.9.1.1.LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL,2026,5,May,0.0,67500.0,67500.0,67500.0,4000.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,23,2.3.2.5.1.99.DE OTROS BIENES Y ACTIVOS,2026,5,May,0.0,0.0,25404.0,25404.0,25404.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,5. RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",2644178. AMPLIACION DE REDES DE DISTRIBUCION EN LA ZONA NORTE - DEPARTAMENTO DE PUNO,0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,78,2.6.2.3.3.3.COSTO DE CONSTRUCCION POR CONTRATA,2026,5,May,0.0,-3000000.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,5. RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",2276033. ELECTRIFICACION DE OCHO (08) PROYECTOS DEL DEPARTAMENTO DE CUSCO - SECTOR 2,0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,17,2.6.8.1.4.3.GASTO POR LA CONTRATACION DE SERVICIOS,2026,5,May,0.0,0.0,98597.64,98597.64,98597.64,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,28,"2.3.2.4.2.1.DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS",2026,5,May,0.0,181837.0,181835.06,181835.06,82940.4,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,28,2.1.1.1.2.1.ASIGNACION A FONDOS PARA PERSONAL,2026,5,May,0.0,0.0,0.0,8220.0,8220.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,6,2.1.3.1.1.1.APORTES A LOS FONDOS DE SALUD,2026,5,May,0.0,0.0,0.0,2293.8,2293.8,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,18,2.3.2.1.2.1.PASAJES Y GASTOS DE TRANSPORTE,2026,5,May,0.0,21152.0,21151.25,21151.25,27039.36,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,35,"2.3.1.5.1.2.PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",2026,5,May,0.0,1555.0,962.88,962.88,8210.88,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,35,2.1.1.13.1.1.CONTRATO ADMINISTRATIVO DE SERVICIOS - INDETERMINADO,2026,5,May,0.0,0.0,0.0,3364.19,3364.19,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,21,2.1.1.1.1.4.PERSONAL CON CONTRATO A PLAZO INDETERMINADO (REGIMEN LABORAL PRIVADO),2026,5,May,0.0,0.0,-0.31,4262.11,4261.8,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,5. RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES","2301425. INSTALACION DEL SERVICIO ELECTRICO RURAL DE LAS LOCALIDADES DE LAS PROVINCIAS DE HUAYCABAMBA, HUAMALIES, HUANUCO, LEONCIO PRADO, PACHITEA, LAURICOCHA, DOS DE MAYO Y YAROWILCA DEL DEPARTAMENTO DE HUANUCO",0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,25,2.6.2.3.3.6.COSTO DE CONSTRUCCION POR ADMINISTRACION DIRECTA - SERVICIOS,2026,5,May,0.0,0.0,3872.3,3872.3,3872.3,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,5. RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES","2476294. AMPLIACION DE REDES ELECTRICAS DE RED PRIMARIA Y RED SECUNDARIA DE 17 LOCALIDADES, EN LOS DISTRITOS DE TAHUAMANU Y IÑAPARI PROVINCIA DE TAHUAMANU Y EN LOS DISTRITOS DE INAMBARI, TAMBOPATA Y LAS PIEDRAS DE LA PROVINCIA DE TAMBOPATA - DEPARTAMENTO DE MADRE DE DIOS",0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,58,2.6.2.3.3.6.COSTO DE CONSTRUCCION POR ADMINISTRACION DIRECTA - SERVICIOS,2026,5,May,0.0,0.0,-8000.0,0.0,8000.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,0126. FORMALIZACION MINERA DE LA PEQUEÑA MINERIA Y MINERIA ARTESANAL,9,2.1.1.1.1.2.PERSONAL ADMINISTRATIVO NOMBRADO (REGIMEN PUBLICO),2026,5,May,0.0,0.0,0.0,4404.0,4404.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,48,2.3.2.7.14.98.OTROS SERVICIOS TÉCNICOS Y PROFESIONALES DESARROLLADOS POR PERSONAS NATURALES,2026,5,May,0.0,14000.0,14000.0,14000.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,28,2.3.1.6.1.4.DE SEGURIDAD,2026,5,May,0.0,1381.0,1380.0,1380.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,16,2.1.1.1.1.2.PERSONAL ADMINISTRATIVO NOMBRADO (REGIMEN PUBLICO),2026,5,May,0.0,0.0,0.0,2860.0,2860.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,45,2.2.2.1.3.2.GASTOS DE SEPELIO Y LUTO DEL PERSONAL PENSIONISTA,2026,5,May,0.0,0.0,1500.0,1500.0,1500.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,0126. FORMALIZACION MINERA DE LA PEQUEÑA MINERIA Y MINERIA ARTESANAL,10,2.3.2.7.11.99.SERVICIOS DIVERSOS,2026,5,May,0.0,28780.0,42930.0,42884.2,16368.4,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,"0137. DESARROLLO DE LA CIENCIA, TECNOLOGIA E INNOVACION TECNOLOGICA",5,2.1.3.1.1.1.APORTES A LOS FONDOS DE SALUD,2026,5,May,0.0,0.0,0.0,583.57,583.57,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,5. RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES","2384757. AMPLIACION DE REDES DE DISTRIBUCION EN LAS PROVINCIAS DE CUTERVO Y JAEN, DEPARTAMENTO DE CAJAMARCA DISTRITO DE CUTERVO - PROVINCIA DE CUTERVO - DEPARTAMENTO DE CAJAMARCA",0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,45,2.6.2.3.3.3.COSTO DE CONSTRUCCION POR CONTRATA,2026,5,May,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,20,2.3.2.7.14.98.OTROS SERVICIOS TÉCNICOS Y PROFESIONALES DESARROLLADOS POR PERSONAS NATURALES,2026,5,May,0.0,40000.0,40000.0,40000.0,44160.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,21,2.1.3.1.1.13.CONTRIBUCIONES A ESSALUD DEL PERSONAL ADMINISTRATIVO,2026,5,May,0.0,0.0,0.0,2613.73,2613.73,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,28,2.3.2.7.11.99.SERVICIOS DIVERSOS,2026,5,May,0.0,42087.0,42086.58,42086.58,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,28,2.3.2.2.1.2.SERVICIO DE AGUA Y DESAGUE,2026,5,May,0.0,16000.0,0.0,0.0,29723.3,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,17,2.1.1.1.2.1.ASIGNACION A FONDOS PARA PERSONAL,2026,5,May,0.0,0.0,0.0,14980.0,17580.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,8,2.3.2.1.2.2.VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,2026,5,May,0.0,5700.0,5613.5,4941.2,5351.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,30,2.1.3.1.1.6.OTRAS CONTRIBUCIONES DEL EMPLEADOR,2026,5,May,0.0,0.0,0.0,0.0,4501.27,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,23,2.3.1.3.1.1.COMBUSTIBLES Y CARBURANTES,2026,5,May,0.0,0.0,3248.1,3437.25,4048.1,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,"0137. DESARROLLO DE LA CIENCIA, TECNOLOGIA E INNOVACION TECNOLOGICA",5,2.3.1.6.1.4.DE SEGURIDAD,2026,5,May,0.0,0.0,0.0,0.0,64.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,5. RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES","2180909. INSTALACION ELECTRIFICACION DE LAS LOCALIDADES DE SALAS IV ETAPA, DISTRITO DE SALAS - LAMBAYEQUE - LAMBAYEQUE",0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,5,2.6.8.1.4.4.GASTO POR LAUDOS ARBITRALES O SENTENCIAS VINCULADAS A INVERSIONES,2026,5,May,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,28,2.3.2.7.14.98.OTROS SERVICIOS TÉCNICOS Y PROFESIONALES DESARROLLADOS POR PERSONAS NATURALES,2026,5,May,0.0,49000.0,49000.0,57166.67,118000.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,56,2.1.1.1.2.1.ASIGNACION A FONDOS PARA PERSONAL,2026,5,May,0.0,0.0,0.0,3460.0,3460.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,13,2.3.2.6.2.1.CARGOS BANCARIOS,2026,5,May,0.0,0.0,0.0,909.5,909.5,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,23,2.3.2.1.2.1.PASAJES Y GASTOS DE TRANSPORTE,2026,5,May,0.0,5201.09,5116.09,5201.09,8917.27,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,34,2.3.2.7.14.98.OTROS SERVICIOS TÉCNICOS Y PROFESIONALES DESARROLLADOS POR PERSONAS NATURALES,2026,5,May,0.0,49500.0,49500.0,49500.0,46500.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,"0137. DESARROLLO DE LA CIENCIA, TECNOLOGIA E INNOVACION TECNOLOGICA",4,2.1.3.1.1.1.APORTES A LOS FONDOS DE SALUD,2026,5,May,0.0,0.0,0.0,535.77,535.77,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,5. RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES","2530648. AMPLIACION DE LA ELECTRIFICACION RURAL EN LAS PROVINCIAS DE DATEM DEL MARAÑON Y LORETO, REGION LORETO",0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,125,2.6.2.3.3.3.COSTO DE CONSTRUCCION POR CONTRATA,2026,5,May,0.0,0.0,912200.0,912200.0,912200.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,ACTIVIDAD,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,85,2.6.3.2.3.1.EQUIPOS COMPUTACIONALES Y PERIFERICOS,2026,5,May,0.0,485.57,485.57,0.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,46,2.3.2.7.14.98.OTROS SERVICIOS TÉCNICOS Y PROFESIONALES DESARROLLADOS POR PERSONAS NATURALES,2026,5,May,0.0,48000.0,48000.0,48000.0,4000.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,25,2.3.2.7.13.5.ASESORÍA Y/O DEFENSA LEGAL PARA SERVIDORES Y EX-SERVIDORES CIVILES,2026,5,May,0.0,15600.0,15600.0,15600.0,15600.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,27,2.3.1.99.1.99.OTROS BIENES,2026,5,May,0.0,4747.1,4747.1,4747.1,645.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,23,"2.3.1.8.2.1.MATERIAL, INSUMOS, INSTRUMENTAL Y ACCESORIOS  MEDICOS, QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",2026,5,May,0.0,175.0,175.0,175.0,936.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,36,2.1.3.1.1.15.CONTRIBUCIONES A ESSALUD DE CONTRATO ADMINISTRATIVO DE SERVICIOS,2026,5,May,0.0,0.0,0.0,8910.0,8910.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,51,2.1.1.1.1.2.PERSONAL ADMINISTRATIVO NOMBRADO (REGIMEN PUBLICO),2026,5,May,0.0,0.0,0.0,1627.0,1627.0,2026-09-05 08:35:06
